0.0,1.3091088779962776,0.464450490098459
1.0,1.4716060863128886,0.6276555721804007
2.0,1.6517638685160312,0.6905817832728613
3.0,1.985902898885973,0.8547289312624935
4.0,2.535182816008827,1.084504211435877
5.0,3.2614604985451403,1.4895967282974978
6.0,4.176281363696091,1.840085609379179
7.0,5.317754557749574,2.266999430763522
8.0,6.3367156191676,2.3523765815343554
9.0,7.207573358924557,2.262828404699962
10.0,7.896458893932935,2.0357121164272614
11.0,8.62717934215286,1.65967680038184
12.0,9.265222725207193,1.2242745362892158
13.0,9.569277765867389,1.035024516616375
14.0,9.865738226150723,0.9248310846987783
15.0,10.114530978423469,0.7911348586235016
16.0,10.277726379508456,0.7865548104753741
17.0,10.35560121799924,0.7084997054798678
18.0,10.461403379979094,0.6772925259732799
19.0,10.519360346522374,0.6383741500029154
20.0,10.601281706779242,0.638437834608225
21.0,10.685347617715095,0.6541958949355996
22.0,10.656776244029718,0.5843175244360701
23.0,10.760820446228449,0.6332142981074341
24.0,10.71730206512399,0.6007620506667168
25.0,10.730535745072327,0.5790462471762018
