1.0,0.0,0.0,0.0
2.0,-0.00012851007660057238,0.11958049456215361,0.6932530959395358
3.0,0.006036440216397974,0.25823509341629874,0.9053620134921339
4.0,0.01908443928685496,0.41613817171835815,0.9614509481377234
5.0,0.03973581505602009,0.5758914983314979,0.9766675329575509
6.0,0.06865775113174236,0.6947237312972175,0.9809132944884914
7.0,0.1033209342061544,0.7692232879108378,0.9800232968608594
8.0,0.14174732512426824,0.8365006807607152,0.9772956316620414
9.0,0.1835816560314642,0.8785472913762142,0.9741437386356111
10.0,0.22750075369538322,0.8695115695107908,0.9708395893731656
11.0,0.27096795341767804,0.8099354014776766,0.9658521558941192
12.0,0.31156445326722987,0.7213261016527058,0.9575518501809611
13.0,0.34767503349947076,0.5969851494891399,0.9438870954754617
14.0,0.37747121338333983,0.4860299031204554,0.9146296667431085
15.0,0.40171819628588956,0.327097698960368,0.8620087580299632
16.0,0.41808249657158764,0.11930769190289266,0.653540144315971
17.0,0.4240925525538859,-0.23152240072836464,-0.2989963838099077
18.0,0.4125161869702438,-0.6553475757911124,-0.9037637301411326
19.0,0.37967733710232354,-1.1365217804974095,-0.9657996272548851
20.0,0.3227423410524191,-1.5588583097918012,-0.981182206318011
21.0,0.2448188685613085,-1.8952364188982576,-0.9846786790945332
22.0,0.15006302742853805,-2.1972606183212875,-0.9839302835262118
23.0,0.04020260404752529,-2.4261539729309303,-0.9810731638315914
24.0,-0.08107591762795407,-2.5477573351547353,-0.9785826967070842
25.0,-0.20843403647177686,-2.5929155758020266,-0.9775012593745999
26.0,-0.33793081596721025,-2.5758582595523745,-0.9771804244040742
27.0,-0.4668209704336797,-2.430674546346288,-0.9766982100151932
28.0,-0.588416693024009,-2.1914977894066148,-0.9757417401405272
29.0,-0.6980480597639475,-1.8775540929355974,-0.973566758255409
30.0,-0.7919070909105768,-1.5194440561966662,-0.9690152357116522
31.0,-0.867689685903661,-1.1303664436881835,-0.9598719399059514
32.0,-0.924209204832307,-0.7289260225817474,-0.9388409684798835
33.0,-0.9606987815901903,-0.2769244970794445,-0.8706903424826015
34.0,-0.9745087475505341,0.25904855099431834,-0.5196565345319228
35.0,-0.9616361332368466,0.9475212225215477,0.6453487588318536
36.0,-0.9141192621453909,1.6390829605934996,0.9480400269159031
37.0,-0.8321144574270739,2.325435625195136,0.9755993149426267
38.0,-0.7160432542250166,3.0113681940326726,0.9776969071789704
39.0,-0.5654036165558508,3.6060080568092565,0.976873595479532
40.0,-0.3850785319440474,4.092023974458429,0.9756005127636956
41.0,-0.180445592937308,4.466254025752461,0.9749370797917202
42.0,0.04288711744299232,4.6665202648664375,0.9744248315173206
43.0,0.276122798270269,4.708689004341615,0.9737967557484415
44.0,0.5117716337880354,4.590427530936472,0.9730054812905782
45.0,0.7413308227187423,4.284887090380042,0.971880506134375
46.0,0.9556490883437994,3.840441542948177,0.9698875947859812
47.0,1.1476280301310786,3.3202185328243616,0.9660303650471334
48.0,1.313639500546247,2.731568989706093,0.9581258839488148
49.0,1.450113067252556,2.0969170474843355,0.9383369696923882
50.0,1.5548389691127713,1.4701027805278386,0.8733202066104147
51.0,1.6282877073778974,0.7904176632286938,0.5605049833317313
